Entry	Identifier	OmekaURL	Entry_Clean_Recon	EntriesID	EntriesIdentifier	SeeAlso	Comment	Column 1
Auerbach	QGJ.v1.Loc.00056	https://undusting.org/jewish_sources/s/jewish_sources/item/16393	Auerbach	94/1|2983/3|4534	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0173.I0540.E03052|QGJ.v1.A0211.I0686.E04611			Auerbach 94/1,2983/3,4534
Auerstedt	QGJ.v1.Loc.00057	https://undusting.org/jewish_sources/s/jewish_sources/item/16394	Auerstedt	4844	QGJ.v1.A0235.I0742.E04921			Auerstedt 4844
Aufsess (Bayern)	QGJ.v1.Loc.00058	https://undusting.org/jewish_sources/s/jewish_sources/item/16395	Aufsess (Bayern)	4753	QGJ.v1.A0234.I0732.E04830			Aufsess (Bayern) 4753
Augsburg	QGJ.v1.Loc.00059	https://undusting.org/jewish_sources/s/jewish_sources/item/16396	Augsburg	4849|6303|7500|7726	QGJ.v1.A0235.I0742.E04926|QGJ.v1.A0239.I0831.E06384|QGJ.v1.A0266.I0905.E07593|QGJ.v1.A0269.I0918.E07820			Augsburg 4849,6303, 7500, 7726
Augustusburg	QGJ.v1.Loc.00060	https://undusting.org/jewish_sources/s/jewish_sources/item/16397	Augustusburg	2983/3	QGJ.v1.A0173.I0540.E03052			Augustusburg 2983/3
Aurich (OstfriesL)	QGJ.v1.Loc.00061	https://undusting.org/jewish_sources/s/jewish_sources/item/16398	Aurich (OstfriesL)	94/1|4753	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0234.I0732.E04830			Aurich (OstfriesL) 94/1,4753
Auschwitz (KZ)	QGJ.v1.Loc.00062	https://undusting.org/jewish_sources/s/jewish_sources/item/16399	Auschwitz (KZ)	517|1016|1701|1703|1711|2011|2038|2972|5354|8035	QGJ.v1.A0030.I0099.E00559|QGJ.v1.A0040.I0151.E01058|QGJ.v1.A0094.I0286.E01749|QGJ.v1.A0094.I0286.E01751|QGJ.v1.A0094.I0286.E01759|QGJ.v1.A0107.I0327.E02065|QGJ.v1.A0107.I0331.E02092|QGJ.v1.A0173.I0540.E03039|QGJ.v1.A0235.I0791.E05431|QGJ.v1.A0296.I0978.E08129			Auschwitz (KZ) 517, 1016, 1701,1703, 1711, 2011, 2038, 2972,5354,8035
Australien	QGJ.v1.Loc.00063	https://undusting.org/jewish_sources/s/jewish_sources/item/16400	Australien	552|3214|7069	QGJ.v1.A0030.I0109.E00594|QGJ.v1.A0183.I0584.E03291|QGJ.v1.A0239.I0858.E07150			Australien 552,3214, 7069
Babstadt	QGJ.v1.Loc.00064	https://undusting.org/jewish_sources/s/jewish_sources/item/16401	Babstadt	4753	QGJ.v1.A0234.I0732.E04830			Babstadt 4753
Bad Frankenhausen	QGJ.v1.Loc.00065	https://undusting.org/jewish_sources/s/jewish_sources/item/16402	Bad Frankenhausen	4807|5284|7124/1|7124/2|7124/3|7124/6|7172|7172b|7172c|7172d|7172e|7172f|7172g|7172h	QGJ.v1.A0235.I0735.E04884|QGJ.v1.A0235.I0778.E05361|QGJ.v1.A0239.I0860.E07205|QGJ.v1.A0239.I0860.E07206|QGJ.v1.A0239.I0860.E07207|QGJ.v1.A0239.I0860.E07210|QGJ.v1.A0244.I0866.E07258|QGJ.v1.A0244.I0866.E07259|QGJ.v1.A0244.I0866.E07260|QGJ.v1.A0244.I0866.E07261|QGJ.v1.A0244.I0866.E07262|QGJ.v1.A0244.I0866.E07263|QGJ.v1.A0244.I0866.E07264|QGJ.v1.A0245.I0868.E07265			Bad Frankenhausen 4807, 5284,7124/1-3,7124/6,7172a-7172h
Bad Freienwalde	QGJ.v1.Loc.00066	https://undusting.org/jewish_sources/s/jewish_sources/item/16403	Bad Freienwalde	94/1|1696	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0090.I0282.E01744			Bad Freienwalde 94/1,1696
Bad Homburg	QGJ.v1.Loc.00067	https://undusting.org/jewish_sources/s/jewish_sources/item/16404	Bad Homburg	4753	QGJ.v1.A0234.I0732.E04830			Bad Homburg 4753
Bad Langensalza	QGJ.v1.Loc.00068	https://undusting.org/jewish_sources/s/jewish_sources/item/16405	Bad Langensalza	7177|7178|7179|7180|7181|7182|7183|7557|7559|7563|7567|7571|7572	QGJ.v1.A0246.I0869.E07270|QGJ.v1.A0246.I0870.E07271|QGJ.v1.A0246.I0870.E07272|QGJ.v1.A0246.I0871.E07273|QGJ.v1.A0246.I0872.E07274|QGJ.v1.A0246.I0872.E07275|QGJ.v1.A0246.I0872.E07276|QGJ.v1.A0269.I0916.E07650|QGJ.v1.A0269.I0916.E07652|QGJ.v1.A0269.I0916.E07656|QGJ.v1.A0269.I0916.E07660|QGJ.v1.A0269.I0916.E07664|QGJ.v1.A0269.I0916.E07665			Bad Langensalza 7177-7183, 7557,7559,7563,7567,7571,7572
Bad Liebenstein	QGJ.v1.Loc.00069	https://undusting.org/jewish_sources/s/jewish_sources/item/16406	Bad Liebenstein	7005	QGJ.v1.A0239.I0849.E07086			Bad Liebenstein 7005
Bad Saarow-Pieskow	QGJ.v1.Loc.00070	https://undusting.org/jewish_sources/s/jewish_sources/item/16407	Bad Saarow-Pieskow	1525	QGJ.v1.A0067.I0219.E01573			Bad Saarow-Pieskow 1525
Bad Salzungen	QGJ.v1.Loc.00071	https://undusting.org/jewish_sources/s/jewish_sources/item/16408	Bad Salzungen	5300|6528|6592|7020|7021	QGJ.v1.A0235.I0779.E05377|QGJ.v1.A0239.I0836.E06609|QGJ.v1.A0239.I0838.E06673|QGJ.v1.A0239.I0849.E07101|QGJ.v1.A0239.I0849.E07102			Bad Salzungen 5300, 6528, 6592,7020,7021
Bad Sülze	QGJ.v1.Loc.00072	https://undusting.org/jewish_sources/s/jewish_sources/item/16409	Bad Sülze	162/4|162/6|483|999	QGJ.v1.A0006.I0053.E00191|QGJ.v1.A0006.I0053.E00193|QGJ.v1.A0028.I0096.E00525|QGJ.v1.A0040.I0151.E01041			Bad Sülze 162/4,162/6,483, 999
Bad Wilsnack	QGJ.v1.Loc.00073	https://undusting.org/jewish_sources/s/jewish_sources/item/16410	Bad Wilsnack	998	QGJ.v1.A0040.I0151.E01040			Bad Wilsnack 998
Baden	QGJ.v1.Loc.00074	https://undusting.org/jewish_sources/s/jewish_sources/item/16411	Baden	7271	QGJ.v1.A0252.I0884.E07364			Baden 7271
Bärwalde (Neumark)	QGJ.v1.Loc.00075	https://undusting.org/jewish_sources/s/jewish_sources/item/16412	Bärwalde (Neumark)	4753	QGJ.v1.A0234.I0732.E04830			Bärwalde (Neumark) 4753
Bärwalde-Wiepersdorf	QGJ.v1.Loc.00076	https://undusting.org/jewish_sources/s/jewish_sources/item/16413	Bärwalde-Wiepersdorf	1115/3	QGJ.v1.A0051.I0172.E01159			Bärwalde-Wiepersdorf 1115/3
Bahn (Pom.)	QGJ.v1.Loc.00077	https://undusting.org/jewish_sources/s/jewish_sources/item/16414	Bahn (Pom.)	4753	QGJ.v1.A0234.I0732.E04830			Bahn (Pom.) 4753
Baichlingen	QGJ.v1.Loc.00078	https://undusting.org/jewish_sources/s/jewish_sources/item/16415	Baichlingen	7250	QGJ.v1.A0252.I0884.E07343			Baichlingen 7250
Baiersdorf	QGJ.v1.Loc.00079	https://undusting.org/jewish_sources/s/jewish_sources/item/16416	Baiersdorf	5561	QGJ.v1.A0239.I0828.E05642			Baiersdorf 5561
Baldenburg	QGJ.v1.Loc.00080	https://undusting.org/jewish_sources/s/jewish_sources/item/16417	Baldenburg	4753|4832|4839	QGJ.v1.A0234.I0732.E04830|QGJ.v1.A0235.I0742.E04909|QGJ.v1.A0235.I0742.E04916			Baldenburg 4753,4832,4839
Ballenstedt	QGJ.v1.Loc.00081	https://undusting.org/jewish_sources/s/jewish_sources/item/16418	Ballenstedt	2129/4|2161|2162|2894|5374	QGJ.v1.A0109.I0338.E02196|QGJ.v1.A0115.I0344.E02228|QGJ.v1.A0115.I0345.E02229|QGJ.v1.A0164.I0516.E02961|QGJ.v1.A0236.I0799.E05451			Ballenstedt 2129/4,2161,2162,2894,5374
Bamberg	QGJ.v1.Loc.00082	https://undusting.org/jewish_sources/s/jewish_sources/item/16419	Bamberg	4753|5009|5373|5381	QGJ.v1.A0234.I0732.E04830|QGJ.v1.A0235.I0757.E05086|QGJ.v1.A0236.I0799.E05450|QGJ.v1.A0236.I0799.E05458			Bamberg 4753, 5009, 5373, 5381
Barby	QGJ.v1.Loc.00083	https://undusting.org/jewish_sources/s/jewish_sources/item/16420	Barby	2128/2|2365|2894	QGJ.v1.A0109.I0338.E02183|QGJ.v1.A0132.I0390.E02432|QGJ.v1.A0164.I0516.E02961			Barby 2128/2,2365, 2894
Barchfeld	QGJ.v1.Loc.00084	https://undusting.org/jewish_sources/s/jewish_sources/item/16421	Barchfeld	4962|4976|4980|4995|4998|5012|5013|5284|5572|5575|5579|6526|6528|7056|7081|7195|7196|7197|7198|7199|7200|7201|7202	QGJ.v1.A0235.I0755.E05039|QGJ.v1.A0235.I0757.E05053|QGJ.v1.A0235.I0757.E05057|QGJ.v1.A0235.I0757.E05072|QGJ.v1.A0235.I0757.E05075|QGJ.v1.A0235.I0757.E05089|QGJ.v1.A0235.I0757.E05090|QGJ.v1.A0235.I0778.E05361|QGJ.v1.A0239.I0828.E05653|QGJ.v1.A0239.I0828.E05656|QGJ.v1.A0239.I0828.E05660|QGJ.v1.A0239.I0836.E06607|QGJ.v1.A0239.I0836.E06609|QGJ.v1.A0239.I0858.E07137|QGJ.v1.A0239.I0858.E07162|QGJ.v1.A0248.I0876.E07288|QGJ.v1.A0248.I0876.E07289|QGJ.v1.A0248.I0876.E07290|QGJ.v1.A0248.I0876.E07291|QGJ.v1.A0248.I0876.E07292|QGJ.v1.A0248.I0876.E07293|QGJ.v1.A0248.I0876.E07294|QGJ.v1.A0248.I0876.E07295			Barchfeld 4962, 4976, 4980, 4995,4998, 5012, 5013, 5284, 5572,5575, 5579, 6526, 6528, 7056,7081,7195-7202
Bardewitz	QGJ.v1.Loc.00085	https://undusting.org/jewish_sources/s/jewish_sources/item/16422	Bardewitz	4801	QGJ.v1.A0235.I0735.E04878			Bardewitz 4801
Baren (Westf.)	QGJ.v1.Loc.00086	https://undusting.org/jewish_sources/s/jewish_sources/item/16423	Baren (Westf.)	4753	QGJ.v1.A0234.I0732.E04830			Baren (Westf.) 4753
Barntrup	QGJ.v1.Loc.00087	https://undusting.org/jewish_sources/s/jewish_sources/item/16424	Barntrup	4753	QGJ.v1.A0234.I0732.E04830			Barntrup 4753
Barten	QGJ.v1.Loc.00088	https://undusting.org/jewish_sources/s/jewish_sources/item/16425	Barten	4753	QGJ.v1.A0234.I0732.E04830			Barten 4753
Bartenstein	QGJ.v1.Loc.00089	https://undusting.org/jewish_sources/s/jewish_sources/item/16426	Bartenstein	4753	QGJ.v1.A0234.I0732.E04830			Bartenstein 4753
Barth	QGJ.v1.Loc.00090	https://undusting.org/jewish_sources/s/jewish_sources/item/16427	Barth	163/4|164|165|166|167|168|1732|4753	QGJ.v1.A0006.I0053.E00203|QGJ.v1.A0009.I0054.E00206|QGJ.v1.A0009.I0054.E00207|QGJ.v1.A0009.I0055.E00208|QGJ.v1.A0009.I0055.E00209|QGJ.v1.A0009.I0056.E00210|QGJ.v1.A0094.I0286.E01780|QGJ.v1.A0234.I0732.E04830			Barth 163/4,164-168,1732,4753
Bastheim	QGJ.v1.Loc.00091	https://undusting.org/jewish_sources/s/jewish_sources/item/16428	Bastheim	4753	QGJ.v1.A0234.I0732.E04830			Bastheim 4753
Bauerbach (Baden)	QGJ.v1.Loc.00092	https://undusting.org/jewish_sources/s/jewish_sources/item/16429	Bauerbach (Baden)	4753	QGJ.v1.A0234.I0732.E04830			Bauerbach (Baden) 4753
Bauerbach (Meiningen)	QGJ.v1.Loc.00093	https://undusting.org/jewish_sources/s/jewish_sources/item/16430	Bauerbach (Meiningen)	6355|6486|6559|6730|6731|6732|6733|6734|6735|6736|6876|6895|6934|6935|6936|6969|6973|6985|7023|7508|7509|7510	QGJ.v1.A0239.I0831.E06436|QGJ.v1.A0239.I0834.E06567|QGJ.v1.A0239.I0838.E06640|QGJ.v1.A0239.I0840.E06811|QGJ.v1.A0239.I0840.E06812|QGJ.v1.A0239.I0840.E06813|QGJ.v1.A0239.I0840.E06814|QGJ.v1.A0239.I0840.E06815|QGJ.v1.A0239.I0840.E06816|QGJ.v1.A0239.I0840.E06817|QGJ.v1.A0239.I0846.E06956|QGJ.v1.A0239.I0846.E06976|QGJ.v1.A0239.I0846.E07015|QGJ.v1.A0239.I0846.E07016|QGJ.v1.A0239.I0846.E07017|QGJ.v1.A0239.I0846.E07050|QGJ.v1.A0239.I0847.E07054|QGJ.v1.A0239.I0849.E07066|QGJ.v1.A0239.I0849.E07104|QGJ.v1.A0267.I0908.E07601|QGJ.v1.A0267.I0908.E07602|QGJ.v1.A0267.I0908.E07603			Bauerbach (Meiningen) 6355, 6486,6559, 6730-6736, 6876, 6895,6934-6936, 6969, 6973, 6985,7023,7508-7510
Bautzen	QGJ.v1.Loc.00094	https://undusting.org/jewish_sources/s/jewish_sources/item/16431	Bautzen	2983/3|2985|2989|2990|2999|3003|3008|3074|3075|3076|3077|3078|3079|3080|3081|3082|3083|3084|3085|3086|3087|3088|3092|4401	QGJ.v1.A0173.I0540.E03052|QGJ.v1.A0176.I0541.E03062|QGJ.v1.A0176.I0541.E03066|QGJ.v1.A0176.I0541.E03067|QGJ.v1.A0176.I0542.E03076|QGJ.v1.A0176.I0542.E03080|QGJ.v1.A0176.I0542.E03085|QGJ.v1.A0180.I0569.E03156|QGJ.v1.A0180.I0570.E03157|QGJ.v1.A0180.I0570.E03158|QGJ.v1.A0180.I0570.E03159|QGJ.v1.A0179.I0567.E03151|QGJ.v1.A0179.I0567.E03152|QGJ.v1.A0179.I0567.E03153|QGJ.v1.A0179.I0567.E03154|QGJ.v1.A0180.I0568.E03155|QGJ.v1.A0180.I0570.E03160|QGJ.v1.A0180.I0570.E03161|QGJ.v1.A0180.I0570.E03162|QGJ.v1.A0180.I0570.E03163|QGJ.v1.A0180.I0570.E03164|QGJ.v1.A0180.I0571.E03165|QGJ.v1.A0181.I0572.E03169|QGJ.v1.A0200.I0658.E04478			Bautzen 2983/3, 2985, 2989, 2990,2999,3003,3008,3074-3088,3092,4401
Bayern	QGJ.v1.Loc.00095	https://undusting.org/jewish_sources/s/jewish_sources/item/16432	Bayern	94/2|4035|5462|6434|6442|6801|7251	QGJ.v1.A0003.I0043.E00117|QGJ.v1.A0196.I0638.E04112|QGJ.v1.A0238.I0817.E05543|QGJ.v1.A0239.I0831.E06515|QGJ.v1.A0239.I0831.E06523|QGJ.v1.A0239.I0842.E06882|QGJ.v1.A0252.I0884.E07344			Bayern 94/2, 4035, 5462, 6434,6442,6801, 7251
Bayreuth	QGJ.v1.Loc.00096	https://undusting.org/jewish_sources/s/jewish_sources/item/16433	Bayreuth	3/2|3/9|6515|6835	QGJ.v1.A0001.E00012|QGJ.v1.A0002.E00019|QGJ.v1.A0239.I0835.E06596|QGJ.v1.A0239.I0844.E06916			Bayreuth 3/2, 3/9, 6515, 6835
Beckum	QGJ.v1.Loc.00097	https://undusting.org/jewish_sources/s/jewish_sources/item/16434	Beckum	4753	QGJ.v1.A0234.I0732.E04830			Beckum 4753
Beelitz	QGJ.v1.Loc.00098	https://undusting.org/jewish_sources/s/jewish_sources/item/16435	Beelitz	1087|1246|1247|1248|1249|1662|1663	QGJ.v1.A0043.I0164.E01129|QGJ.v1.A0057.I0184.E01294|QGJ.v1.A0057.I0184.E01295|QGJ.v1.A0057.I0185.E01296|QGJ.v1.A0057.I0185.E01297|QGJ.v1.A0089.I0261.E01710|QGJ.v1.A0089.I0261.E01711			Beelitz 1087,1246-1249,1662,1663
Beendorf	QGJ.v1.Loc.00099	https://undusting.org/jewish_sources/s/jewish_sources/item/16436	Beendorf	2397	QGJ.v1.A0132.I0391.E02464			Beendorf 2397
Beerfelden	QGJ.v1.Loc.00100	https://undusting.org/jewish_sources/s/jewish_sources/item/16437	Beerfelden	4753	QGJ.v1.A0234.I0732.E04830			Beerfelden 4753
Beeskow-Storkow	QGJ.v1.Loc.00101	https://undusting.org/jewish_sources/s/jewish_sources/item/16438	Beeskow-Storkow	1115/5	QGJ.v1.A0051.I0172.E01161			Beeskow-Storkow 1115/5
Behningen	QGJ.v1.Loc.00102	https://undusting.org/jewish_sources/s/jewish_sources/item/16439	Behningen	5670|6485|6814|6815	QGJ.v1.A0239.I0831.E05751|QGJ.v1.A0239.I0834.E06566|QGJ.v1.A0239.I0842.E06895|QGJ.v1.A0239.I0842.E06896			Behningen 5670,6485,6814,6815
Beierfeld	QGJ.v1.Loc.00103	https://undusting.org/jewish_sources/s/jewish_sources/item/16440	Beierfeld	4507|4508	QGJ.v1.A0210.I0679.E04584|QGJ.v1.A0210.I0679.E04585			Beierfeld 4507,4508
Beiersdorf	QGJ.v1.Loc.00104	https://undusting.org/jewish_sources/s/jewish_sources/item/16441	Beiersdorf	6505|6549	QGJ.v1.A0239.I0835.E06586|QGJ.v1.A0239.I0837.E06630			Beiersdorf 6505, 6549
Beißfurt	QGJ.v1.Loc.00105	https://undusting.org/jewish_sources/s/jewish_sources/item/16442	Beißfurt	5563	QGJ.v1.A0239.I0828.E05644			Beißfurt 5563
Belgard (Pom.)	QGJ.v1.Loc.00106	https://undusting.org/jewish_sources/s/jewish_sources/item/16443	Belgard (Pom.)	94/1|4753	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0234.I0732.E04830			Belgard (Pom.) 94/1,4753
Beizig	QGJ.v1.Loc.00107	https://undusting.org/jewish_sources/s/jewish_sources/item/16444	Beizig	1637|1656|1657|1658|1659|1660|1661	QGJ.v1.A0086.I0257.E01685|QGJ.v1.A0088.I0260.E01704|QGJ.v1.A0088.I0260.E01705|QGJ.v1.A0088.I0260.E01706|QGJ.v1.A0088.I0260.E01707|QGJ.v1.A0088.I0260.E01708|QGJ.v1.A0088.I0260.E01709			Beizig 1637,1656-1661
Benneckenstein	QGJ.v1.Loc.00108	https://undusting.org/jewish_sources/s/jewish_sources/item/16445	Benneckenstein	2128/11	QGJ.v1.A0109.I0338.E02192			Benneckenstein 2128/11
Benshausen	QGJ.v1.Loc.00109	https://undusting.org/jewish_sources/s/jewish_sources/item/16446	Benshausen	5657|5687|5719|5729|5811|5817|5868|5885|5901|5914|5935|5952|5959|5983|6021|6056|6064|6113|6123|6124|6181|6183|6190|6195|581|6200|6212|6235|6253|6262|6415|6417	QGJ.v1.A0239.I0831.E05738|QGJ.v1.A0239.I0831.E05768|QGJ.v1.A0239.I0831.E05800|QGJ.v1.A0239.I0831.E05810|QGJ.v1.A0239.I0831.E05892|QGJ.v1.A0239.I0831.E05898|QGJ.v1.A0239.I0831.E05949|QGJ.v1.A0239.I0831.E05966|QGJ.v1.A0239.I0831.E05982|QGJ.v1.A0239.I0831.E05995|QGJ.v1.A0239.I0831.E06016|QGJ.v1.A0239.I0831.E06033|QGJ.v1.A0239.I0831.E06040|QGJ.v1.A0239.I0831.E06064|QGJ.v1.A0239.I0831.E06102|QGJ.v1.A0239.I0831.E06137|QGJ.v1.A0239.I0831.E06145|QGJ.v1.A0239.I0831.E06194|QGJ.v1.A0239.I0831.E06204|QGJ.v1.A0239.I0831.E06205|QGJ.v1.A0239.I0831.E06262|QGJ.v1.A0239.I0831.E06264|QGJ.v1.A0239.I0831.E06271|QGJ.v1.A0239.I0831.E06276|QGJ.v1.A0031.I0110.E00613|QGJ.v1.A0239.I0831.E06281|QGJ.v1.A0239.I0831.E06293|QGJ.v1.A0239.I0831.E06316|QGJ.v1.A0239.I0831.E06334|QGJ.v1.A0239.I0831.E06343|QGJ.v1.A0239.I0831.E06496|QGJ.v1.A0239.I0831.E06498			Benshausen 5657, 5687, 5719, 5729,5811, 5817, 5868, 5885, 5901,5914, 5935, 5952, 5959, 5983,6021, 6056, 6064, 6113, 6123,6124, 6181, 6183, 6190, 6195,581, 6200, 6212, 6235, 6253, 6262,6415, 6417
Bensheim	QGJ.v1.Loc.00110	https://undusting.org/jewish_sources/s/jewish_sources/item/16447	Bensheim	4753	QGJ.v1.A0234.I0732.E04830			Bensheim 4753
Bentsche	QGJ.v1.Loc.00111	https://undusting.org/jewish_sources/s/jewish_sources/item/16448	Bentsche	4753	QGJ.v1.A0234.I0732.E04830			Bentsche 4753
Bentschen	QGJ.v1.Loc.00112	https://undusting.org/jewish_sources/s/jewish_sources/item/16449	Bentschen	2521	QGJ.v1.A0141.I0421.E02588			Bentschen 2521
Bergen (Hessen)	QGJ.v1.Loc.00113	https://undusting.org/jewish_sources/s/jewish_sources/item/16450	Bergen (Hessen)	94/1	QGJ.v1.A0003.I0043.E00116			Bergen (Hessen) 94/1
Bergen (Rügen)	QGJ.v1.Loc.00114	https://undusting.org/jewish_sources/s/jewish_sources/item/16451	Bergen (Rügen)	163/1|169|170|171|172|173|174|175|176|177|178|179|180|750|815|999	QGJ.v1.A0006.I0053.E00200|QGJ.v1.A0010.I0057.E00211|QGJ.v1.A0010.I0057.E00212|QGJ.v1.A0010.I0057.E00213|QGJ.v1.A0010.I0057.E00214|QGJ.v1.A0010.I0057.E00215|QGJ.v1.A0010.I0057.E00216|QGJ.v1.A0010.I0057.E00217|QGJ.v1.A0010.I0057.E00218|QGJ.v1.A0010.I0057.E00219|QGJ.v1.A0010.I0057.E00220|QGJ.v1.A0010.I0057.E00221|QGJ.v1.A0010.I0057.E00222|QGJ.v1.A0033.I0118.E00792|QGJ.v1.A0033.I0119.E00857|QGJ.v1.A0040.I0151.E01041			Bergen (Rügen) 163/1, 169-180,750, 815,999
Bergen-Belsen (KZ)	QGJ.v1.Loc.00115	https://undusting.org/jewish_sources/s/jewish_sources/item/16452	Bergen-Belsen (KZ)	1364|4617	QGJ.v1.A0064.I0200.E01412|QGJ.v1.A0221.I0703.E04694			Bergen-Belsen (KZ) 1364,4617
Berka	QGJ.v1.Loc.00116	https://undusting.org/jewish_sources/s/jewish_sources/item/16453	Berka	4967|4968|4969|4984	QGJ.v1.A0235.I0757.E05044|QGJ.v1.A0235.I0757.E05045|QGJ.v1.A0235.I0757.E05046|QGJ.v1.A0235.I0757.E05061			Berka 4967-4969,4984
Berkach	QGJ.v1.Loc.00117	https://undusting.org/jewish_sources/s/jewish_sources/item/16454	Berkach	5987|6484|6485|6531|6532|6533|6588|6605|6606|6617|6697|6737|6738|6778|6814|6815|6818|6896|6897|6937|6938|6939|6940|6941|6999|7012|7013|7052|7110|7511|7512|7513|7514|7515	QGJ.v1.A0239.I0831.E06068|QGJ.v1.A0239.I0834.E06565|QGJ.v1.A0239.I0834.E06566|QGJ.v1.A0239.I0836.E06612|QGJ.v1.A0239.I0836.E06613|QGJ.v1.A0239.I0836.E06614|QGJ.v1.A0239.I0838.E06669|QGJ.v1.A0239.I0838.E06686|QGJ.v1.A0239.I0838.E06687|QGJ.v1.A0239.I0839.E06698|QGJ.v1.A0239.I0839.E06778|QGJ.v1.A0239.I0840.E06818|QGJ.v1.A0239.I0840.E06819|QGJ.v1.A0239.I0840.E06859|QGJ.v1.A0239.I0842.E06895|QGJ.v1.A0239.I0842.E06896|QGJ.v1.A0239.I0844.E06899|QGJ.v1.A0239.I0846.E06977|QGJ.v1.A0239.I0846.E06978|QGJ.v1.A0239.I0846.E07018|QGJ.v1.A0239.I0846.E07019|QGJ.v1.A0239.I0846.E07020|QGJ.v1.A0239.I0846.E07021|QGJ.v1.A0239.I0846.E07022|QGJ.v1.A0239.I0849.E07080|QGJ.v1.A0239.I0849.E07093|QGJ.v1.A0239.I0849.E07094|QGJ.v1.A0239.I0858.E07133|QGJ.v1.A0239.I0858.E07191|QGJ.v1.A0267.I0909.E07604|QGJ.v1.A0267.I0909.E07605|QGJ.v1.A0267.I0909.E07606|QGJ.v1.A0267.I0909.E07607|QGJ.v1.A0267.I0909.E07608			Berkach 5987, 6484, 6485, 6531-6533, 6588, 6605, 6606, 6617,6697, 6737, 6738, 6778, 6814,6815, 6818, 6896, 6897, 6937-6941, 6999, 7012, 7013, 7052,7110,7511-7515
